"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=True, StaticSwitch'Use Metalness?03'=False, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=False, StaticSwitch'Use Metalness?04'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:97BF9DC74A879D2768BE6C97E5456700, E393B7754B36872F490EE5A9D051331C, F710B08A44D312FFF676BABB6838D074, F710B08A44D312FFF676BABB6838D074, 74E411D04AC34B842BCE47BEF59F4D8A, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1, 1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=False, StaticSwitch'Use Metalness?03'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:97BF9DC74A879D2768BE6C97E5456700, 74E411D04AC34B842BCE47BEF59F4D8A, F710B08A44D312FFF676BABB6838D074, E393B7754B36872F490EE5A9D051331C, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=True, StaticSwitch'Use Iridescence?03'=False, StaticSwitch'Use Metalness?03'=True, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=False, StaticSwitch'Use Metalness?04'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:97BF9DC74A879D2768BE6C97E5456700, 74E411D04AC34B842BCE47BEF59F4D8A, E393B7754B36872F490EE5A9D051331C, 97BF9DC74A879D2768BE6C97E5456700, 97BF9DC74A879D2768BE6C97E5456700, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1, 0"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=False, StaticSwitch'Use Metalness?03'=True, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=False, StaticSwitch'Use Metalness?04'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:97BF9DC74A879D2768BE6C97E5456700, 78BAD3514F754963895E969780078486, E393B7754B36872F490EE5A9D051331C, 97BF9DC74A879D2768BE6C97E5456700, 74E411D04AC34B842BCE47BEF59F4D8A, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1, 1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:E393B7754B36872F490EE5A9D051331C, Blends:, LayerStates:1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=False, StaticSwitch'Use Metalness?03'=True, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=True, StaticSwitch'Use Metalness?04'=False, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:E393B7754B36872F490EE5A9D051331C, 74E411D04AC34B842BCE47BEF59F4D8A, E393B7754B36872F490EE5A9D051331C, E393B7754B36872F490EE5A9D051331C, 21E493C642434C97DD40E5A5AF5CD22A, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1, 1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=False, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=False, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=True, StaticSwitch'Use Metalness?02'=False, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=True, StaticSwitch'Use Metalness?03'=False, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=False, StaticSwitch'Use Metalness?04'=True, StaticSwitch'Use Custom Normal?2-1'=TrueLayers:E393B7754B36872F490EE5A9D051331C, 74E411D04AC34B842BCE47BEF59F4D8A, 21E493C642434C97DD40E5A5AF5CD22A, 21E493C642434C97DD40E5A5AF5CD22A, E393B7754B36872F490EE5A9D051331C, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 0, 0, 1"
"/Game/Showcase/Materials/Masters/MM_MaterialLayer_01a.MM_MaterialLayer_01a","0","39","0","40","40","Compiling MM_MaterialLayer_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Emissive?00'=False, StaticSwitch'InvertGradient00'=True, StaticSwitch'Use AO?00'=False, StaticSwitch'Use Fuzzy Shading?00'=False, StaticSwitch'Use Iridescence?00'=True, StaticSwitch'Use Metalness?00'=True, StaticSwitch'Emissive?01'=False, StaticSwitch'InvertGradient01'=False, StaticSwitch'Use AO?01'=False, StaticSwitch'Use Fuzzy Shading?01'=False, StaticSwitch'Use Iridescence?01'=False, StaticSwitch'Use Metalness?01'=True, StaticSwitch'Emissive?02'=False, StaticSwitch'InvertGradient02'=False, StaticSwitch'Use AO?02'=False, StaticSwitch'Use Fuzzy Shading?02'=False, StaticSwitch'Use Iridescence?02'=False, StaticSwitch'Use Metalness?02'=True, StaticSwitch'Emissive?03'=False, StaticSwitch'InvertGradient03'=False, StaticSwitch'Use AO?03'=False, StaticSwitch'Use Fuzzy Shading?03'=False, StaticSwitch'Use Iridescence?03'=False, StaticSwitch'Use Metalness?03'=True, StaticSwitch'Emissive?04'=False, StaticSwitch'InvertGradient04'=False, StaticSwitch'Use AO?04'=False, StaticSwitch'Use Fuzzy Shading?04'=False, StaticSwitch'Use Iridescence?04'=False, StaticSwitch'Use Metalness?04'=True, StaticSwitch'Emissive?05'=False, StaticSwitch'InvertGradient05'=False, StaticSwitch'Use AO?05'=False, StaticSwitch'Use Fuzzy Shading?05'=False, StaticSwitch'Use Iridescence?05'=False, StaticSwitch'Use Metalness?05'=True, StaticSwitch'Use Custom Normal?2-1'=FalseLayers:21E493C642434C97DD40E5A5AF5CD22A, 97BF9DC74A879D2768BE6C97E5456700, 78BAD3514F754963895E969780078486, E393B7754B36872F490EE5A9D051331C, 74E411D04AC34B842BCE47BEF59F4D8A, 78BAD3514F754963895E969780078486, Blends:DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, DD100E6D4546FE2B81F9AC92923191E3, LayerStates:1, 1, 1, 1, 1, 1"
"/Game/Showcase/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","33","0","33","33","Compiling MM_Glass_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Add Frame Grunge?2-1'=False, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=False, StaticSwitch'Use Custom Roughness?2-1'=False"
"/Game/Showcase/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","35","0","35","35","Compiling MM_Glass_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Add Frame Grunge?2-1'=False, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=False, StaticSwitch'Use Custom Roughness?2-1'=False"
"/Game/Showcase/Materials/Masters/MM_Car_Plastic_01a.MM_Car_Plastic_01a","0","33","0","33","33","Compiling MM_Car_Plastic_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Add Frame Grunge?2-1'=False, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=False, StaticSwitch'Use Custom Roughness?2-1'=False"
"/Game/Showcase/Materials/Masters/MM_Car_Plastic_01a.MM_Car_Plastic_01a","0","33","0","33","33","Compiling MM_Car_Plastic_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Add Frame Grunge?2-1'=False, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=True, StaticSwitch'Use Custom Roughness?2-1'=False"
"/Game/Showcase/EpicContent/Materials/MM_Lightbeam_01a.MM_Lightbeam_01a","0","7","0","7","7","Compiling MM_Lightbeam_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Fade when Far2-1'=False, StaticSwitch'UseDepthFade2-1'=False, StaticSwitch'UseTextureOverlay2-1'=False"
"/Game/Showcase/EpicContent/Materials/MM_Lightbeam_01a.MM_Lightbeam_01a","0","7","0","7","7","Compiling MM_Lightbeam_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Fade when Far2-1'=False, StaticSwitch'UseDepthFade2-1'=True, StaticSwitch'UseTextureOverlay2-1'=True"
"/Engine/EngineVolumetrics/LightBeam/Materials/M_EV_Lightbeam_Master_01.M_EV_Lightbeam_Master_01","0","7","0","7","7","Compiling M_EV_Lightbeam_Master_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Fade when Far2-1'=False, StaticSwitch'UseDepthFade2-1'=False, StaticSwitch'UseTextureOverlay2-1'=False"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","12","0","12","12","Compiling SnapGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/Showcase/Materials/Masters/MM_MasterMaterial_01a.MM_MasterMaterial_01a","0","56","0","56","56","Compiling MM_MasterMaterial_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Bump Offset?2-1'=False, StaticSwitch'Cloth Fuzzy Shading?2-1'=False, StaticSwitch'Detail Normal?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Tint By Mask?2-1'=False, StaticSwitch'Use Base Color Tint (Multiple)?2-1'=False, StaticSwitch'Use Bump Offset Emissive?2-1'=False"
"/Game/Showcase/Materials/Masters/MM_MasterMaterial_01a.MM_MasterMaterial_01a","0","56","0","56","56","Compiling MM_MasterMaterial_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=True, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Bump Offset?2-1'=False, StaticSwitch'Cloth Fuzzy Shading?2-1'=False, StaticSwitch'Detail Normal?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'Roughness Map?2-1'=False, StaticSwitch'Tint By Mask?2-1'=False, StaticSwitch'Use Base Color Tint (Multiple)?2-1'=False, StaticSwitch'Use Bump Offset Emissive?2-1'=False"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","100","0","100","100","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Game/Showcase/EpicContent/Materials/MM_Default_Mat_01a.MM_Default_Mat_01a","0","23","0","23","23","Compiling MM_Default_Mat_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable SSS Parameters2-1'=False, StaticSwitch'Use Adjusted Maps2-1'=True"
"/Game/Showcase/Materials/Masters/MM_Assets.MM_Assets","0","40","0","42","42","Compiling MM_Assets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'InvertGradient2-1'=False, StaticSwitch'Use Iridescence?2-1'=False"
"/Game/Showcase/EpicContent/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","67","0","71","71","Compiling M_Male_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/Showcase/EpicContent/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","67","0","71","71","Compiling M_Male_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'PlasticOverride2-1'=False"
"/Game/Showcase/Materials/Masters/MM_Screens_01a.MM_Screens_01a","0","23","0","23","23","Compiling MM_Screens_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Showcase/EpicContent/Materials/MM_HairSheet_01a.MM_HairSheet_01a","0","92","92","98","294","Compiling MM_HairSheet_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Hair, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'BlendColorsWithParameter2-1'=True, StaticSwitch'C: Use 2nd UV Channel For Color Mask_12-1'=True, StaticSwitch'C: Use 2nd UV Channel For Color Mask_22-1'=True, StaticSwitch'Detail Mask Blend2-1'=True, StaticSwitch'Eyebrow2-1'=False, StaticSwitch'HideHair2-1'=False, StaticSwitch'isDyed2-1'=False, StaticSwitch'isHideable2-1'=False, StaticSwitch'isMultiColorShift2-1'=False, StaticSwitch'SubtractTipFromDepth2-1'=True, StaticSwitch'Use2ndChannelUVForAO2-1'=True, StaticSwitch'Use2ndChannelUVForBaseColorTextures2-1'=False, StaticSwitch'Use2ndChannelUVForDiffuseTexture2-1'=False, StaticSwitch'Use3rdChannelUVForAO2-1'=False, StaticSwitch'UseDiffuseBaseColor2-1'=False, StaticSwitch'useFacingAO2-1'=True, StaticSwitch'useFlowMapTexture2-1'=True, StaticSwitch'UseHairWind2-1'=False, StaticSwitch'UseLowQualityScatter2-1'=True, StaticSwitch'UseMaskForSpecular2-1'=False, StaticSwitch'useMaterialAO2-1'=False, StaticSwitch'UseSecondUVChannel_Dye2-1'=False, StaticSwitch'UsesVertexColors2-1'=False, StaticSwitch'UV2ColorBlend2-1'=False, StaticSwitch'Variation2-1'=True"
